url	passage	tokenid	token	form	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.0	cui	pronoun: masculine dative singular	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.0	cui	pronoun: neuter dative singular	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.0	cui	pronoun: feminine dative singular	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.0	cui	pronoun: masculine dative singular	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.0	cui	pronoun: neuter dative singular	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.0	cui	pronoun: feminine dative singular	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.1	Polynices		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.2	indicat	finite verb: third singular present indicative active	ls.n22781:indico1
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.3	se	participle: perfect passive masculine vocative singular	ls.do
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.3	se	pronoun: masculine accusative singular	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.3	se	pronoun: masculine ablative singular	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.3	se	pronoun: feminine ablative singular	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.3	se	pronoun: neuter ablative singular	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.3	se	pronoun: feminine ablative plural	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.3	se	pronoun: neuter accusative plural	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.3	se	pronoun: feminine accusative plural	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.3	se	pronoun: neuter ablative plural	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.3	se	pronoun: feminine accusative singular	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.3	se	pronoun: neuter accusative singular	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.3	se	pronoun: masculine accusative plural	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.3	se	pronoun: masculine ablative plural	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.4	a	uninflected preposition	ls.n4:ab
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.5	Thebis		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.6	uenisse	infinitive: perfect active	ls.n50442:venio
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.7	et	uninflected conjunction	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.8	idcirco		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.9	se	participle: perfect passive masculine vocative singular	ls.do
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.9	se	pronoun: masculine accusative singular	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.9	se	pronoun: masculine ablative singular	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.9	se	pronoun: feminine ablative singular	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.9	se	pronoun: neuter ablative singular	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.9	se	pronoun: feminine ablative plural	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.9	se	pronoun: neuter accusative plural	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.9	se	pronoun: feminine accusative plural	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.9	se	pronoun: neuter ablative plural	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.9	se	pronoun: feminine accusative singular	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.4	69b.4.9	se	pronoun: neuter accusative singular	ls.n46498:sui
