url#passage#tokenid#token#form#lexeme
https://lingualatina.github.io/texts/browsable/hyginus/77a/	77a.title	77a.title.0	LEDA		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/77a/	77a.title	77a.title.0_0	.		urn:cite2:tabulae:ls.v1:null
