url	passage	tokenid	token	form	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.0	Adonis		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.1	Cinyrae		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.2	filius	noun: masculine nominative singular	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.2_0	.		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.3	Ancaeus		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.4	Lycurgi		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.5	filius	noun: masculine nominative singular	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.6	a	uninflected preposition	ls.n4:ab
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.7	Calydonio		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.7_0	.		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.8	Idmon		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.9	Apollinis	noun: masculine genitive singular	ls.n3063:Apollo
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.10	filius	noun: masculine nominative singular	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.10_0	,		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.11	qui	pronoun: masculine nominative plural	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.11	qui	pronoun: masculine nominative plural	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.11	qui	pronoun: masculine nominative singular	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.12	stramentatum	participle: perfect passive masculine accusative singular	ls.n45502:stramentor
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.12	stramentatum	participle: perfect passive neuter nominative singular	ls.n45502:stramentor
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.12	stramentatum	participle: perfect passive neuter accusative singular	ls.n45502:stramentor
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.12	stramentatum	participle: perfect passive neuter vocative singular	ls.n45502:stramentor
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.13	exierat	finite verb: third singular pluperfect indicative active	ls.n16804:exeo
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.14	cum	uninflected preposition	ls.n11872:cum1
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.15	Argonautis	noun: masculine dative plural	ls.n3577:Argonautae
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.15	Argonautis	noun: masculine ablative plural	ls.n3577:Argonautae
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.16	apud	uninflected preposition	ls.n3250:apud
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.17	Lycum	noun: masculine accusative singular	ls.n27366:Lycus
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.18	regem	noun: masculine accusative singular	ls.n41625:rex1
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.18_0	.		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.19	Hyas		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.20	ab	uninflected preposition	ls.n4:ab
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.21	apro	noun: masculine dative singular	ls.n2976:aper1
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.21	apro	noun: masculine ablative singular	ls.n2976:aper1
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.22	uel	uninflected conjunction	ls.n50326:vel
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.22	uel	adverb: positive degree	ls.n50326:vel
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.23	leone	noun: masculine ablative singular	ls.n26265:leo2
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.23_0	,		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.24	Atlantis		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.25	et	uninflected conjunction	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.26	Pleiones		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.27	filius	noun: masculine nominative singular	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.27_0	.		ls.null
