url#passage#tokenid#token#form#lexeme
https://lingualatina.github.io/texts/browsable/hyginus/149a/	149a.title	149a.title.0	EPAPHUS		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/149a/	149a.title	149a.title.0_0	.		urn:cite2:tabulae:ls.v1:null
