url#passage#tokenid#token#form#lexeme
https://lingualatina.github.io/texts/browsable/hyginus/59pr/	59pr.title	59pr.title.0	PHYLLIS		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/59pr/	59pr.title	59pr.title.0_0	.		urn:cite2:tabulae:ls.v1:null
