url	passage	tokenid	token	form	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/53pr/	53pr.2	53pr.2.0	haec	pronoun: feminine nominative singular	urn:cite2:tabulae:ls.v1:n20640
https://lingualatina.github.io/texts/browsable/hyginus/53pr/	53pr.2	53pr.2.0	haec	pronoun: neuter nominative plural	urn:cite2:tabulae:ls.v1:n20640
https://lingualatina.github.io/texts/browsable/hyginus/53pr/	53pr.2	53pr.2.0	haec	pronoun: neuter accusative plural	urn:cite2:tabulae:ls.v1:n20640
https://lingualatina.github.io/texts/browsable/hyginus/53pr/	53pr.2	53pr.2.1	mobilis	adjective: masculine nominative singular positive	urn:cite2:tabulae:ls.v1:n29348
https://lingualatina.github.io/texts/browsable/hyginus/53pr/	53pr.2	53pr.2.1	mobilis	adjective: masculine accusative plural positive	urn:cite2:tabulae:ls.v1:n29348
https://lingualatina.github.io/texts/browsable/hyginus/53pr/	53pr.2	53pr.2.1	mobilis	adjective: masculine genitive singular positive	urn:cite2:tabulae:ls.v1:n29348
https://lingualatina.github.io/texts/browsable/hyginus/53pr/	53pr.2	53pr.2.1	mobilis	adjective: masculine vocative singular positive	urn:cite2:tabulae:ls.v1:n29348
https://lingualatina.github.io/texts/browsable/hyginus/53pr/	53pr.2	53pr.2.1	mobilis	adjective: feminine nominative singular positive	urn:cite2:tabulae:ls.v1:n29348
https://lingualatina.github.io/texts/browsable/hyginus/53pr/	53pr.2	53pr.2.1	mobilis	adjective: feminine accusative plural positive	urn:cite2:tabulae:ls.v1:n29348
https://lingualatina.github.io/texts/browsable/hyginus/53pr/	53pr.2	53pr.2.1	mobilis	adjective: feminine genitive singular positive	urn:cite2:tabulae:ls.v1:n29348
https://lingualatina.github.io/texts/browsable/hyginus/53pr/	53pr.2	53pr.2.1	mobilis	adjective: feminine ablative plural positive	urn:cite2:tabulae:ls.v1:n29348
https://lingualatina.github.io/texts/browsable/hyginus/53pr/	53pr.2	53pr.2.1	mobilis	adjective: feminine vocative singular positive	urn:cite2:tabulae:ls.v1:n29348
https://lingualatina.github.io/texts/browsable/hyginus/53pr/	53pr.2	53pr.2.1	mobilis	adjective: neuter genitive singular positive	urn:cite2:tabulae:ls.v1:n29348
https://lingualatina.github.io/texts/browsable/hyginus/53pr/	53pr.2	53pr.2.2	fuit	finite verb: third singular perfect indicative active	urn:cite2:tabulae:ls.v1:n46529
https://lingualatina.github.io/texts/browsable/hyginus/53pr/	53pr.2	53pr.2.2_0	;		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/53pr/	53pr.2	53pr.2.3	quo	pronoun: masculine ablative singular	urn:cite2:tabulae:ls.v1:n40242
https://lingualatina.github.io/texts/browsable/hyginus/53pr/	53pr.2	53pr.2.3	quo	pronoun: feminine ablative singular	urn:cite2:tabulae:ls.v1:n40242
