url#passage#tokenid#token#form#lexeme
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.0	Erigone		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.1	Icari		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.2	filia	noun: feminine nominative singular	urn:cite2:tabulae:ls.v1:n18173
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.2	filia	noun: feminine ablative singular	urn:cite2:tabulae:ls.v1:n18173
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.2	filia	noun: feminine vocative singular	urn:cite2:tabulae:ls.v1:n18173
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.3	patre	noun: masculine ablative singular	urn:cite2:tabulae:ls.v1:n34096
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.4	amisso	participle: perfect passive masculine dative singular	urn:cite2:tabulae:ls.v1:n2260
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.4	amisso	participle: perfect passive masculine ablative singular	urn:cite2:tabulae:ls.v1:n2260
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.4	amisso	participle: perfect passive neuter ablative singular	urn:cite2:tabulae:ls.v1:n2260
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.5	suspendio	noun: neuter dative singular	urn:cite2:tabulae:ls.v1:n47118
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.5	suspendio	noun: neuter ablative singular	urn:cite2:tabulae:ls.v1:n47118
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.6	se	participle: perfect passive masculine vocative singular	urn:cite2:l3:composites.v1:do
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.6	se	pronoun: masculine accusative singular	urn:cite2:tabulae:ls.v1:n46498
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.6	se	pronoun: masculine ablative singular	urn:cite2:tabulae:ls.v1:n46498
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.6	se	pronoun: feminine ablative singular	urn:cite2:tabulae:ls.v1:n46498
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.6	se	pronoun: neuter ablative singular	urn:cite2:tabulae:ls.v1:n46498
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.6	se	pronoun: feminine ablative plural	urn:cite2:tabulae:ls.v1:n46498
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.6	se	pronoun: neuter accusative plural	urn:cite2:tabulae:ls.v1:n46498
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.6	se	pronoun: feminine accusative plural	urn:cite2:tabulae:ls.v1:n46498
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.6	se	pronoun: neuter ablative plural	urn:cite2:tabulae:ls.v1:n46498
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.6	se	pronoun: feminine accusative singular	urn:cite2:tabulae:ls.v1:n46498
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.6	se	pronoun: neuter accusative singular	urn:cite2:tabulae:ls.v1:n46498
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.6	se	pronoun: masculine accusative plural	urn:cite2:tabulae:ls.v1:n46498
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.6	se	pronoun: masculine ablative plural	urn:cite2:tabulae:ls.v1:n46498
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.7	necauit	finite verb: third singular perfect indicative active	urn:cite2:tabulae:ls.v1:n30624
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.7_0	.		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.8	Agaue		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.9	Cadmi		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.10	filia	noun: feminine nominative singular	urn:cite2:tabulae:ls.v1:n18173
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.10	filia	noun: feminine ablative singular	urn:cite2:tabulae:ls.v1:n18173
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.10	filia	noun: feminine vocative singular	urn:cite2:tabulae:ls.v1:n18173
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.11	in	uninflected preposition	urn:cite2:tabulae:ls.v1:n22111
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.12	Illyrica		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.13	Lycothersen		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.14	regem	noun: masculine accusative singular	urn:cite2:tabulae:ls.v1:n41625
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.15	interfecit	finite verb: third singular perfect indicative active	urn:cite2:tabulae:ls.v1:n24257
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.16	et	uninflected conjunction	urn:cite2:tabulae:ls.v1:n16278
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.17	patri	noun: masculine dative singular	urn:cite2:tabulae:ls.v1:n34096
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.18	suo	adjective: masculine dative singular positive	urn:cite2:tabulae:ls.v1:n47174
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.18	suo	adjective: masculine ablative singular positive	urn:cite2:tabulae:ls.v1:n47174
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.18	suo	adjective: neuter dative singular positive	urn:cite2:tabulae:ls.v1:n47174
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.18	suo	adjective: neuter ablative singular positive	urn:cite2:tabulae:ls.v1:n47174
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.19	regnum	noun: neuter nominative singular	urn:cite2:tabulae:ls.v1:n40912
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.19	regnum	noun: neuter accusative singular	urn:cite2:tabulae:ls.v1:n40912
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.19	regnum	noun: neuter vocative singular	urn:cite2:tabulae:ls.v1:n40912
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.20	dedit	finite verb: third singular perfect indicative active	urn:cite2:tabulae:ls.v1:n14599
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.20	dedit	finite verb: third singular present indicative active	urn:cite2:tabulae:ls.v1:n12628
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.20_0	.		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.21	Xanthippe		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.22	Myconi		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.23	patri	noun: masculine dative singular	urn:cite2:tabulae:ls.v1:n34096
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.24	incluso		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.25	carcere		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.26	lacte		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.27	suo	adjective: masculine dative singular positive	urn:cite2:tabulae:ls.v1:n47174
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.27	suo	adjective: masculine ablative singular positive	urn:cite2:tabulae:ls.v1:n47174
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.27	suo	adjective: neuter dative singular positive	urn:cite2:tabulae:ls.v1:n47174
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.27	suo	adjective: neuter ablative singular positive	urn:cite2:tabulae:ls.v1:n47174
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.28	alimentum	noun: neuter nominative singular	urn:cite2:tabulae:ls.v1:n1846
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.28	alimentum	noun: neuter accusative singular	urn:cite2:tabulae:ls.v1:n1846
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.28	alimentum	noun: neuter vocative singular	urn:cite2:tabulae:ls.v1:n1846
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.29	uitae	noun: feminine nominative plural	urn:cite2:tabulae:ls.v1:n51147
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.29	uitae	noun: feminine genitive singular	urn:cite2:tabulae:ls.v1:n51147
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.29	uitae	noun: feminine dative singular	urn:cite2:tabulae:ls.v1:n51147
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.29	uitae	noun: feminine vocative plural	urn:cite2:tabulae:ls.v1:n51147
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.30	praestitit	finite verb: third singular perfect indicative active	urn:cite2:tabulae:ls.v1:n38012
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.30_0	.		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.31	Tyro		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.32	Salmonei		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.33	filia	noun: feminine nominative singular	urn:cite2:tabulae:ls.v1:n18173
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.33	filia	noun: feminine ablative singular	urn:cite2:tabulae:ls.v1:n18173
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.33	filia	noun: feminine vocative singular	urn:cite2:tabulae:ls.v1:n18173
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.34	propter	uninflected preposition	urn:cite2:tabulae:ls.v1:n38952
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.34	propter	adverb: positive degree	urn:cite2:tabulae:ls.v1:n38952
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.35	patrem	noun: masculine accusative singular	urn:cite2:tabulae:ls.v1:n34096
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.36	filios	noun: masculine accusative plural	urn:cite2:tabulae:ls.v1:n18185
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.37	suos	adjective: masculine accusative plural positive	urn:cite2:tabulae:ls.v1:n47174
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.38	necauit	finite verb: third singular perfect indicative active	urn:cite2:tabulae:ls.v1:n30624
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.38_0	.		urn:cite2:tabulae:ls.v1:null
