url	passage	tokenid	token	form	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/250_237/	250_237.title	250_237.title.0	QUAE	pronoun: feminine nominative plural	urn:cite2:tabulae:ls.v1:n40242
https://lingualatina.github.io/texts/browsable/hyginus/250_237/	250_237.title	250_237.title.0	QUAE	pronoun: neuter accusative plural	urn:cite2:tabulae:ls.v1:n40242
https://lingualatina.github.io/texts/browsable/hyginus/250_237/	250_237.title	250_237.title.0	QUAE	pronoun: neuter nominative plural	urn:cite2:tabulae:ls.v1:n40242
https://lingualatina.github.io/texts/browsable/hyginus/250_237/	250_237.title	250_237.title.0	QUAE	pronoun: neuter accusative plural	urn:cite2:tabulae:ls.v1:n40103
https://lingualatina.github.io/texts/browsable/hyginus/250_237/	250_237.title	250_237.title.0	QUAE	pronoun: neuter nominative plural	urn:cite2:tabulae:ls.v1:n40103
https://lingualatina.github.io/texts/browsable/hyginus/250_237/	250_237.title	250_237.title.0	QUAE	pronoun: feminine nominative plural	urn:cite2:tabulae:ls.v1:n40103
https://lingualatina.github.io/texts/browsable/hyginus/250_237/	250_237.title	250_237.title.0	QUAE	pronoun: feminine nominative singular	urn:cite2:tabulae:ls.v1:n40103
https://lingualatina.github.io/texts/browsable/hyginus/250_237/	250_237.title	250_237.title.1	QUADRIGAE	noun: feminine nominative plural	urn:cite2:tabulae:ls.v1:n39875
https://lingualatina.github.io/texts/browsable/hyginus/250_237/	250_237.title	250_237.title.1	QUADRIGAE	noun: feminine genitive singular	urn:cite2:tabulae:ls.v1:n39875
https://lingualatina.github.io/texts/browsable/hyginus/250_237/	250_237.title	250_237.title.1	QUADRIGAE	noun: feminine dative singular	urn:cite2:tabulae:ls.v1:n39875
https://lingualatina.github.io/texts/browsable/hyginus/250_237/	250_237.title	250_237.title.1	QUADRIGAE	noun: feminine vocative plural	urn:cite2:tabulae:ls.v1:n39875
https://lingualatina.github.io/texts/browsable/hyginus/250_237/	250_237.title	250_237.title.2	RECTORES		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/250_237/	250_237.title	250_237.title.3	SUOS	adjective: masculine accusative plural positive	urn:cite2:tabulae:ls.v1:n47174
https://lingualatina.github.io/texts/browsable/hyginus/250_237/	250_237.title	250_237.title.4	PERDIDERUNT		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/250_237/	250_237.title	250_237.title.4_0	.		urn:cite2:tabulae:ls.v1:null
