url	passage	tokenid	token	form	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/115a/	115a.title	115a.title.0	TROIANI	adjective: masculine nominative plural positive	ls.n49278:Trojanus
https://lingualatina.github.io/texts/browsable/hyginus/115a/	115a.title	115a.title.0	TROIANI	adjective: masculine genitive singular positive	ls.n49278:Trojanus
https://lingualatina.github.io/texts/browsable/hyginus/115a/	115a.title	115a.title.0	TROIANI	adjective: masculine vocative plural positive	ls.n49278:Trojanus
https://lingualatina.github.io/texts/browsable/hyginus/115a/	115a.title	115a.title.0	TROIANI	adjective: neuter genitive singular positive	ls.n49278:Trojanus
https://lingualatina.github.io/texts/browsable/hyginus/115a/	115a.title	115a.title.1	QUI	pronoun: masculine nominative plural	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/115a/	115a.title	115a.title.1	QUI	pronoun: masculine nominative plural	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/115a/	115a.title	115a.title.1	QUI	pronoun: masculine nominative singular	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/115a/	115a.title	115a.title.2	QUOT		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/115a/	115a.title	115a.title.3	OCCIDERUNT	finite verb: third plural perfect indicative active	ls.n32088:occido1
https://lingualatina.github.io/texts/browsable/hyginus/115a/	115a.title	115a.title.3_0	.		ls.null
