url	passage	tokenid	token	form	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.0	Phaethon		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.1	Solis	noun: masculine genitive singular	ls.n44583:sol
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.1	Solis	adjective: masculine dative plural positive	ls.n44608:soleo
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.1	Solis	adjective: masculine ablative plural positive	ls.n44608:soleo
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.1	Solis	adjective: feminine dative plural positive	ls.n44608:soleo
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.1	Solis	adjective: feminine ablative plural positive	ls.n44608:soleo
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.1	Solis	adjective: neuter dative plural positive	ls.n44608:soleo
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.1	Solis	adjective: neuter ablative plural positive	ls.n44608:soleo
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.2	et	uninflected conjunction	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.3	Clymenes		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.4	filius	noun: masculine nominative singular	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.5	cum	uninflected preposition	ls.n11872:cum1
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.6	clam	adverb: positive degree	ls.n8472:clam
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.7	patris	noun: masculine genitive singular	ls.n34096:pater
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.8	currum	noun: masculine accusative singular	ls.n12032:currus
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.9	conscendisset		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.10	et	uninflected conjunction	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.11	altius	adjective: neuter nominative singular comparative	ls.n2061:altus1
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.11	altius	adjective: neuter accusative singular comparative	ls.n2061:altus1
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.11	altius	adjective: neuter vocative singular comparative	ls.n2061:altus1
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.11	altius	adverb: positive degree	ls.n2061:altus1
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.12	a	uninflected preposition	ls.n4:ab
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.13	terra	noun: feminine nominative singular	ls.n47897:terra
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.13	terra	noun: feminine ablative singular	ls.n47897:terra
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.13	terra	noun: feminine vocative singular	ls.n47897:terra
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.14	esset	finite verb: third singular imperfect subjunctive active	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.15	elatus	participle: perfect passive masculine nominative singular	ls.n15216:effero1
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.15_0	,		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.16	prae	uninflected preposition	ls.n37331:prae
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.16	prae	adverb: positive degree	ls.n37331:prae
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.17	timore		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.18	decidit	finite verb: third singular present indicative active	ls.n12484:decido2
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.18	decidit	finite verb: third singular perfect indicative active	ls.n12484:decido2
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.19	in	uninflected preposition	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.20	flumen	noun: neuter nominative singular	ls.n18442:flumen
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.20	flumen	noun: neuter accusative singular	ls.n18442:flumen
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.20	flumen	noun: neuter vocative singular	ls.n18442:flumen
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.21	Eridanum		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.21_0	.		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.22	hunc	pronoun: masculine accusative singular	ls.n20640:hic
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.23	Iuppiter		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.24	cum	uninflected preposition	ls.n11872:cum1
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.25	fulmine	noun: neuter ablative singular	ls.n18993:fulmen
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.26	percussisset	finite verb: third singular pluperfect subjunctive active	ls.n34771:percutio
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.26_0	,		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.27	omnia	adjective: neuter nominative plural positive	ls.n32583:omnis
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.27	omnia	adjective: neuter accusative plural positive	ls.n32583:omnis
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.27	omnia	adjective: neuter vocative plural positive	ls.n32583:omnis
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.28	ardere	finite verb: second singular present indicative passive	ls.n3492:ardeo
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.28	ardere	finite verb: second singular present imperative passive	ls.n3492:ardeo
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.28	ardere	infinitive: present active	ls.n3492:ardeo
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.29	coeperunt	finite verb: third plural perfect indicative active	ls.n8883:coepio
https://lingualatina.github.io/texts/browsable/hyginus/152b/	152b.1	152b.1.29_0	.		ls.null
