url	passage	tokenid	token	form	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.0	Liber	noun: masculine nominative singular	urn:cite2:tabulae:ls.v1:n26468
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.0	Liber	noun: masculine vocative singular	urn:cite2:tabulae:ls.v1:n26468
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.0	Liber	adjective: masculine nominative singular positive	urn:cite2:tabulae:ls.v1:n26465
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.0	Liber	adjective: masculine vocative singular positive	urn:cite2:tabulae:ls.v1:n26465
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.1	in	uninflected preposition	urn:cite2:tabulae:ls.v1:n22111
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.2	India		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.3	cum	uninflected preposition	urn:cite2:tabulae:ls.v1:n11872
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.4	aquam	noun: feminine accusative singular	urn:cite2:tabulae:ls.v1:n3259
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.5	quaereret	finite verb: third singular imperfect subjunctive active	urn:cite2:tabulae:ls.v1:n39941
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.5	quaereret	finite verb: third singular imperfect subjunctive active	urn:cite2:tabulae:ls.v1:n39941
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.6	nec	uninflected conjunction	urn:cite2:tabulae:ls.v1:n30605
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.7	inuenisset	finite verb: third singular pluperfect subjunctive active	urn:cite2:tabulae:ls.v1:n24717
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.7_0	,		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.8	subito	adverb: positive degree	urn:cite2:tabulae:ls.v1:n45904
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.9	ex	uninflected conjunction	urn:cite2:tabulae:ls.v1:n16519
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.10	harena		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.11	aries	noun: masculine nominative singular	urn:cite2:tabulae:ls.v1:n3621
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.11	aries	noun: masculine vocative singular	urn:cite2:tabulae:ls.v1:n3621
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.12	dicitur	finite verb: third singular present indicative passive	urn:cite2:tabulae:ls.v1:n13804
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.13	exiisse	infinitive: perfect active	urn:cite2:tabulae:ls.v1:n16804
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.13_0	,		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.14	quo	pronoun: masculine ablative singular	urn:cite2:tabulae:ls.v1:n40242
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.14	quo	pronoun: feminine ablative singular	urn:cite2:tabulae:ls.v1:n40242
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.14	quo	pronoun: neuter ablative singular	urn:cite2:tabulae:ls.v1:n40242
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.14	quo	pronoun: masculine ablative singular	urn:cite2:tabulae:ls.v1:n40103
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.14	quo	pronoun: neuter ablative singular	urn:cite2:tabulae:ls.v1:n40103
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.15	duce	noun: masculine ablative singular	urn:cite2:tabulae:ls.v1:n15002
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.15	duce	finite verb: second singular present imperative active	urn:cite2:tabulae:ls.v1:n14847
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.16	Liber	noun: masculine nominative singular	urn:cite2:tabulae:ls.v1:n26468
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.16	Liber	noun: masculine vocative singular	urn:cite2:tabulae:ls.v1:n26468
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.16	Liber	adjective: masculine nominative singular positive	urn:cite2:tabulae:ls.v1:n26465
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.16	Liber	adjective: masculine vocative singular positive	urn:cite2:tabulae:ls.v1:n26465
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.17	cum	uninflected preposition	urn:cite2:tabulae:ls.v1:n11872
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.18	aquam	noun: feminine accusative singular	urn:cite2:tabulae:ls.v1:n3259
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.19	inuenisset	finite verb: third singular pluperfect subjunctive active	urn:cite2:tabulae:ls.v1:n24717
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.20	petit	finite verb: third singular present indicative active	urn:cite2:tabulae:ls.v1:n35822
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.21	ab	uninflected preposition	urn:cite2:tabulae:ls.v1:n4
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.22	Ioue		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.23	ut	uninflected conjunction	urn:cite2:tabulae:ls.v1:n49975
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.24	eum	pronoun: masculine accusative singular	urn:cite2:tabulae:ls.v1:n25029
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.25	in	uninflected preposition	urn:cite2:tabulae:ls.v1:n22111
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.26	astrorum	noun: neuter genitive plural	urn:cite2:tabulae:ls.v1:n4190
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.27	numerum	noun: masculine accusative singular	urn:cite2:tabulae:ls.v1:n31419
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.28	referret	finite verb: third singular imperfect subjunctive active	urn:cite2:tabulae:ls.v1:n40791
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.28_0	,		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.29	qui	pronoun: masculine nominative plural	urn:cite2:tabulae:ls.v1:n40242
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.29	qui	pronoun: masculine nominative plural	urn:cite2:tabulae:ls.v1:n40103
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.29	qui	pronoun: masculine nominative singular	urn:cite2:tabulae:ls.v1:n40103
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.30	adhuc	adverb: positive degree	urn:cite2:tabulae:ls.v1:n790
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.31	hodie	adverb: positive degree	urn:cite2:tabulae:ls.v1:n20829
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.32	aequinoctialis		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.33	aries	noun: masculine nominative singular	urn:cite2:tabulae:ls.v1:n3621
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.33	aries	noun: masculine vocative singular	urn:cite2:tabulae:ls.v1:n3621
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.34	dicitur	finite verb: third singular present indicative passive	urn:cite2:tabulae:ls.v1:n13804
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.34_0	.		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.35	in	uninflected preposition	urn:cite2:tabulae:ls.v1:n22111
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.36	eo	pronoun: masculine ablative singular	urn:cite2:tabulae:ls.v1:n25029
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.36	eo	pronoun: neuter ablative singular	urn:cite2:tabulae:ls.v1:n25029
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.36	eo	finite verb: first singular present indicative active	urn:cite2:tabulae:ls.v1:n15868
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.37	autem	uninflected conjunction	urn:cite2:tabulae:ls.v1:n4633
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.38	loco	noun: neuter dative singular	urn:cite2:tabulae:ls.v1:n26903
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.38	loco	noun: neuter ablative singular	urn:cite2:tabulae:ls.v1:n26903
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.38	loco	noun: masculine dative singular	urn:cite2:tabulae:ls.v1:n26903
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.38	loco	noun: masculine ablative singular	urn:cite2:tabulae:ls.v1:n26903
https://lingualatina.github.io/texts/browsable/hyginus/133a/	133a.1	133a.1.38	loco	noun: masculine dative singular	urn:cite2:tabulae:ls.v1:n26903
