url	passage	tokenid	token	form	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/114a/	114a.title	114a.title.1	QUI	pronoun: masculine nominative plural	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/114a/	114a.title	114a.title.1	QUI	pronoun: masculine nominative plural	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/114a/	114a.title	114a.title.1	QUI	pronoun: masculine nominative singular	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/114a/	114a.title	114a.title.2	QUOT		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/114a/	114a.title	114a.title.3	OCCIDERUNT	finite verb: third plural perfect indicative active	ls.n32088:occido1
https://lingualatina.github.io/texts/browsable/hyginus/114a/	114a.title	114a.title.3_0	.		ls.null
