url#passage#tokenid#token#form#lexeme
https://lingualatina.github.io/texts/browsable/hyginus/96a/	96a.title	96a.title.0	ACHILLES		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/96a/	96a.title	96a.title.0_0	.		urn:cite2:tabulae:ls.v1:null
