url	passage	tokenid	token	form	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/242_237/	242_237.1	242_237.1.0	Aegeus		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/242_237/	242_237.1	242_237.1.1	Neptuni		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/242_237/	242_237.1	242_237.1.2	filius	noun: masculine nominative singular	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/242_237/	242_237.1	242_237.1.3	in	uninflected preposition	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/242_237/	242_237.1	242_237.1.4	mare	noun: neuter nominative singular	ls.n28019:mare
https://lingualatina.github.io/texts/browsable/hyginus/242_237/	242_237.1	242_237.1.4	mare	noun: neuter accusative singular	ls.n28019:mare
https://lingualatina.github.io/texts/browsable/hyginus/242_237/	242_237.1	242_237.1.4	mare	noun: neuter vocative singular	ls.n28019:mare
https://lingualatina.github.io/texts/browsable/hyginus/242_237/	242_237.1	242_237.1.5	se	participle: perfect passive masculine vocative singular	ls.do
https://lingualatina.github.io/texts/browsable/hyginus/242_237/	242_237.1	242_237.1.5	se	pronoun: masculine accusative singular	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/242_237/	242_237.1	242_237.1.5	se	pronoun: masculine ablative singular	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/242_237/	242_237.1	242_237.1.5	se	pronoun: feminine ablative singular	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/242_237/	242_237.1	242_237.1.5	se	pronoun: neuter ablative singular	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/242_237/	242_237.1	242_237.1.5	se	pronoun: feminine ablative plural	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/242_237/	242_237.1	242_237.1.5	se	pronoun: neuter accusative plural	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/242_237/	242_237.1	242_237.1.5	se	pronoun: feminine accusative plural	ls.n46498:sui
