url#passage#tokenid#token#form#lexeme
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.title	123a.title.0	NEOPTOLEMUS		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/123a/	123a.title	123a.title.0_0	.		urn:cite2:tabulae:ls.v1:null
