url#passage#tokenid#token#form#lexeme
https://lingualatina.github.io/texts/browsable/hyginus/56pr/	56pr.title	56pr.title.0	BUSIRIS		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/56pr/	56pr.title	56pr.title.0_0	.		urn:cite2:tabulae:ls.v1:null
