url	passage	tokenid	token	form	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/35pr/	35pr.1	35pr.1.0	Hercules	noun: masculine nominative singular	urn:cite2:tabulae:ls.v1:n20511
https://lingualatina.github.io/texts/browsable/hyginus/35pr/	35pr.1	35pr.1.0	Hercules	noun: masculine nominative plural	urn:cite2:tabulae:ls.v1:n20511
https://lingualatina.github.io/texts/browsable/hyginus/35pr/	35pr.1	35pr.1.1	cum	uninflected preposition	urn:cite2:tabulae:ls.v1:n11872
https://lingualatina.github.io/texts/browsable/hyginus/35pr/	35pr.1	35pr.1.2	Iolen		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/35pr/	35pr.1	35pr.1.3	Euryti		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/35pr/	35pr.1	35pr.1.4	filiam	noun: feminine accusative singular	urn:cite2:tabulae:ls.v1:n18173
https://lingualatina.github.io/texts/browsable/hyginus/35pr/	35pr.1	35pr.1.5	in	uninflected preposition	urn:cite2:tabulae:ls.v1:n22111
https://lingualatina.github.io/texts/browsable/hyginus/35pr/	35pr.1	35pr.1.6	coniugium	noun: neuter nominative singular	urn:cite2:tabulae:ls.v1:n10349
https://lingualatina.github.io/texts/browsable/hyginus/35pr/	35pr.1	35pr.1.6	coniugium	noun: neuter accusative singular	urn:cite2:tabulae:ls.v1:n10349
https://lingualatina.github.io/texts/browsable/hyginus/35pr/	35pr.1	35pr.1.6	coniugium	noun: neuter vocative singular	urn:cite2:tabulae:ls.v1:n10349
https://lingualatina.github.io/texts/browsable/hyginus/35pr/	35pr.1	35pr.1.7	petiisset	finite verb: third singular pluperfect subjunctive active	urn:cite2:tabulae:ls.v1:n35822
https://lingualatina.github.io/texts/browsable/hyginus/35pr/	35pr.1	35pr.1.7_0	,		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/35pr/	35pr.1	35pr.1.8	ille	pronoun: masculine nominative singular	urn:cite2:tabulae:ls.v1:n21494
