url	passage	tokenid	token	form	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/69c/	69c.2	69c.2.0	quod	uninflected conjunction	ls.n40262:quod1
https://lingualatina.github.io/texts/browsable/hyginus/69c/	69c.2	69c.2.0	quod	pronoun: neuter accusative singular	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/69c/	69c.2	69c.2.0	quod	pronoun: neuter nominative singular	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/69c/	69c.2	69c.2.1	Tydeus		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/69c/	69c.2	69c.2.2	Oenei		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/69c/	69c.2	69c.2.3	filius	noun: masculine nominative singular	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/69c/	69c.2	69c.2.4	a	uninflected preposition	ls.n4:ab
https://lingualatina.github.io/texts/browsable/hyginus/69c/	69c.2	69c.2.5	patre	noun: masculine ablative singular	ls.n34096:pater
https://lingualatina.github.io/texts/browsable/hyginus/69c/	69c.2	69c.2.6	in	uninflected preposition	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/69c/	69c.2	69c.2.7	exsilium	noun: neuter nominative singular	ls.n17219:exsilium
https://lingualatina.github.io/texts/browsable/hyginus/69c/	69c.2	69c.2.7	exsilium	noun: neuter accusative singular	ls.n17219:exsilium
https://lingualatina.github.io/texts/browsable/hyginus/69c/	69c.2	69c.2.7	exsilium	noun: neuter vocative singular	ls.n17219:exsilium
https://lingualatina.github.io/texts/browsable/hyginus/69c/	69c.2	69c.2.8	pulsus	participle: perfect passive masculine nominative singular	ls.n34449:pello
https://lingualatina.github.io/texts/browsable/hyginus/69c/	69c.2	69c.2.9	quod	uninflected conjunction	ls.n40262:quod1
https://lingualatina.github.io/texts/browsable/hyginus/69c/	69c.2	69c.2.9	quod	pronoun: neuter accusative singular	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/69c/	69c.2	69c.2.9	quod	pronoun: neuter nominative singular	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/69c/	69c.2	69c.2.10	fratrem	noun: masculine accusative singular	ls.n18705:frater
