url	passage	tokenid	token	form	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/255_237/	255_237.title	255_237.title.0	QUAE	pronoun: feminine nominative plural	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/255_237/	255_237.title	255_237.title.0	QUAE	pronoun: neuter accusative plural	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/255_237/	255_237.title	255_237.title.0	QUAE	pronoun: neuter nominative plural	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/255_237/	255_237.title	255_237.title.0	QUAE	pronoun: neuter accusative plural	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/255_237/	255_237.title	255_237.title.0	QUAE	pronoun: neuter nominative plural	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/255_237/	255_237.title	255_237.title.0	QUAE	pronoun: feminine nominative plural	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/255_237/	255_237.title	255_237.title.0	QUAE	pronoun: feminine nominative singular	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/255_237/	255_237.title	255_237.title.1	IMPIAE		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/255_237/	255_237.title	255_237.title.2	FUERUNT	finite verb: third plural perfect indicative active	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/255_237/	255_237.title	255_237.title.2_0	.		ls.null
