url	passage	tokenid	token	form	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.0	tunc	adverb: positive degree	ls.n49420:tunc
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.1	rex	noun: masculine nominative singular	ls.n41625:rex1
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.1	rex	noun: masculine vocative singular	ls.n41625:rex1
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.2	responsi	participle: perfect passive masculine nominative plural	ls.n41387:respondeo
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.2	responsi	participle: perfect passive masculine genitive singular	ls.n41387:respondeo
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.2	responsi	participle: perfect passive masculine vocative plural	ls.n41387:respondeo
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.2	responsi	participle: perfect passive neuter genitive singular	ls.n41387:respondeo
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.3	memor	noun: masculine nominative singular	ls.n28599:memor1
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.3	memor	noun: masculine vocative singular	ls.n28599:memor1
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.4	Argiam		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.5	maiorem	adjective: masculine accusative singular comparative	ls.n27649:magnus1
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.5	maiorem	adjective: feminine accusative singular comparative	ls.n27649:magnus1
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.6	dat	finite verb: third singular present subjunctive active	ls.do
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.6	dat	finite verb: third singular present indicative active	ls.n14599:do1
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.7	Polynici		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.7_0	,		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.8	ex	uninflected conjunction	ls.n16519:ex
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.9	qua	pronoun: feminine ablative singular	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.10	nascitur	finite verb: third singular present indicative passive	ls.n30423:nascor
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.11	Thersander		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.11_0	;		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.12	Deipylam		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.13	minorem		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.14	dat	finite verb: third singular present subjunctive active	ls.do
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.14	dat	finite verb: third singular present indicative active	ls.n14599:do1
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.15	Tydeo		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.15_0	,		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.16	ex	uninflected conjunction	ls.n16519:ex
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.17	qua	pronoun: feminine ablative singular	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.18	nascitur	finite verb: third singular present indicative passive	ls.n30423:nascor
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.19	Diomedes		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.20	qui	pronoun: masculine nominative plural	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.20	qui	pronoun: masculine nominative plural	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.20	qui	pronoun: masculine nominative singular	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.21	apud	uninflected preposition	ls.n3250:apud
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.22	Troiam	noun: feminine accusative singular	ls.n49272:Troia
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.23	pugnauit	finite verb: third singular perfect indicative active	ls.n39477:pugno
https://lingualatina.github.io/texts/browsable/hyginus/69b/	69b.5	69b.5.23_0	.		ls.null
