url	passage	tokenid	token	form	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.0	Cleops		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.1	et	uninflected conjunction	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.2	Bitias		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.3	Cydippae		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.4	filii	noun: masculine nominative plural	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.4	filii	noun: masculine genitive singular	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.4	filii	noun: masculine vocative plural	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.4_0	.		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.5	Cydippe		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.6	sacerdos	noun: masculine nominative singular	ls.n42158:sacerdos1
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.6	sacerdos	noun: masculine vocative singular	ls.n42158:sacerdos1
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.6	sacerdos	noun: feminine nominative singular	ls.n42158:sacerdos1
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.6	sacerdos	noun: feminine vocative singular	ls.n42158:sacerdos1
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.7	Iunonis		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.8	Argiuae		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.9	cum	uninflected preposition	ls.n11872:cum1
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.10	boues	noun: feminine nominative plural	ls.n5575:bos
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.10	boues	noun: feminine accusative plural	ls.n5575:bos
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.10	boues	noun: feminine vocative plural	ls.n5575:bos
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.10	boues	noun: masculine nominative plural	ls.n5575:bos
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.10	boues	noun: masculine vocative plural	ls.n5575:bos
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.10	boues	noun: masculine accusative plural	ls.n5575:bos
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.11	in	uninflected preposition	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.12	pastionem		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.13	misisset	finite verb: third singular pluperfect subjunctive active	ls.n29328:mitto
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.14	neque	uninflected conjunction	ls.n30776:neque
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.15	ad	uninflected preposition	ls.n665:ad
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.16	horam	noun: feminine accusative singular	ls.n20912:hora1
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.17	qua	pronoun: feminine ablative singular	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.18	sacra	adjective: feminine nominative singular positive	ls.n42157:sacer
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.18	sacra	adjective: feminine ablative singular positive	ls.n42157:sacer
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.18	sacra	adjective: feminine vocative singular positive	ls.n42157:sacer
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.18	sacra	adjective: neuter nominative plural positive	ls.n42157:sacer
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.18	sacra	adjective: neuter accusative plural positive	ls.n42157:sacer
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.18	sacra	adjective: neuter vocative plural positive	ls.n42157:sacer
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.18	sacra	finite verb: second singular present imperative active	ls.n42201:sacro
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.19	in	uninflected preposition	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.20	monte	noun: masculine ablative singular	ls.n29604:mons
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.21	ad	uninflected preposition	ls.n665:ad
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.22	templum	noun: neuter nominative singular	ls.n47727:templum
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.22	templum	noun: neuter accusative singular	ls.n47727:templum
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.22	templum	noun: neuter vocative singular	ls.n47727:templum
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.23	Iunonis		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.24	duci	noun: masculine dative singular	ls.n15002:dux
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.24	duci	infinitive: present passive	ls.n14847:duco
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.25	et	uninflected conjunction	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.26	fieri	infinitive: present active	ls.n18209:fio
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.27	deberent	finite verb: third plural imperfect subjunctive active	ls.n12387:debeo
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.28	apparerent	finite verb: third plural imperfect subjunctive active	ls.n3120:appareo
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.29	et	uninflected conjunction	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.30	essent	finite verb: third plural imperfect subjunctive active	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.31	mortui	participle: perfect passive masculine nominative plural	ls.n29707:morior
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.31	mortui	participle: perfect passive masculine genitive singular	ls.n29707:morior
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.31	mortui	participle: perfect passive masculine vocative plural	ls.n29707:morior
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.31	mortui	participle: perfect passive neuter genitive singular	ls.n29707:morior
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.31_0	,		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.32	quae	pronoun: feminine nominative plural	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.32	quae	pronoun: neuter accusative plural	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.32	quae	pronoun: neuter nominative plural	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.32	quae	pronoun: neuter accusative plural	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.32	quae	pronoun: neuter nominative plural	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.32	quae	pronoun: feminine nominative plural	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.32	quae	pronoun: feminine nominative singular	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.5t2	254_237.5t2.33	nisi	uninflected conjunction	ls.n31008:nisi
