url#passage#tokenid#token#form#lexeme
https://lingualatina.github.io/texts/browsable/hyginus/277_268/	277_268.4	277_268.4.0	Ceres		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/277_268/	277_268.4	277_268.4.1	fruges	ValidNounForm(urn:cite2:tabulae:morphforms.v1:020001100,Masculine,Nominative,Plural)	urn:cite2:tabulae:ls.v1:n18920
https://lingualatina.github.io/texts/browsable/hyginus/277_268/	277_268.4	277_268.4.1	fruges	ValidNounForm(urn:cite2:tabulae:morphforms.v1:020001400,Masculine,Accusative,Plural)	urn:cite2:tabulae:ls.v1:n18920
https://lingualatina.github.io/texts/browsable/hyginus/277_268/	277_268.4	277_268.4.1	fruges	ValidNounForm(urn:cite2:tabulae:morphforms.v1:020001600,Masculine,Vocative,Plural)	urn:cite2:tabulae:ls.v1:n18920
https://lingualatina.github.io/texts/browsable/hyginus/277_268/	277_268.4	277_268.4.2	serere	ValidFiniteVerbForm(urn:cite2:tabulae:morphforms.v1:211120004,Second,Singular,Present,Indicative,Passive)	urn:cite2:tabulae:ls.v1:n43884
https://lingualatina.github.io/texts/browsable/hyginus/277_268/	277_268.4	277_268.4.2	serere	ValidFiniteVerbForm(urn:cite2:tabulae:morphforms.v1:213120004,Second,Singular,Future,Indicative,Passive)	urn:cite2:tabulae:ls.v1:n43884
https://lingualatina.github.io/texts/browsable/hyginus/277_268/	277_268.4	277_268.4.2	serere	ValidInfinitiveForm(urn:cite2:tabulae:morphforms.v1:001010006,Present,Active)	urn:cite2:tabulae:ls.v1:n43884
https://lingualatina.github.io/texts/browsable/hyginus/277_268/	277_268.4	277_268.4.2	serere	ValidFiniteVerbForm(urn:cite2:tabulae:morphforms.v1:211120004,Second,Singular,Present,Indicative,Passive)	urn:cite2:tabulae:ls.v1:n43883
https://lingualatina.github.io/texts/browsable/hyginus/277_268/	277_268.4	277_268.4.2	serere	ValidFiniteVerbForm(urn:cite2:tabulae:morphforms.v1:213120004,Second,Singular,Future,Indicative,Passive)	urn:cite2:tabulae:ls.v1:n43883
https://lingualatina.github.io/texts/browsable/hyginus/277_268/	277_268.4	277_268.4.2	serere	ValidInfinitiveForm(urn:cite2:tabulae:morphforms.v1:001010006,Present,Active)	urn:cite2:tabulae:ls.v1:n43883
https://lingualatina.github.io/texts/browsable/hyginus/277_268/	277_268.4	277_268.4.3	boues	ValidNounForm(urn:cite2:tabulae:morphforms.v1:020002100,Feminine,Nominative,Plural)	urn:cite2:tabulae:ls.v1:n5575
https://lingualatina.github.io/texts/browsable/hyginus/277_268/	277_268.4	277_268.4.3	boues	ValidNounForm(urn:cite2:tabulae:morphforms.v1:020002400,Feminine,Accusative,Plural)	urn:cite2:tabulae:ls.v1:n5575
https://lingualatina.github.io/texts/browsable/hyginus/277_268/	277_268.4	277_268.4.3	boues	ValidNounForm(urn:cite2:tabulae:morphforms.v1:020002600,Feminine,Vocative,Plural)	urn:cite2:tabulae:ls.v1:n5575
https://lingualatina.github.io/texts/browsable/hyginus/277_268/	277_268.4	277_268.4.3	boues	ValidNounForm(urn:cite2:tabulae:morphforms.v1:020001100,Masculine,Nominative,Plural)	urn:cite2:tabulae:ls.v1:n5575
https://lingualatina.github.io/texts/browsable/hyginus/277_268/	277_268.4	277_268.4.3	boues	ValidNounForm(urn:cite2:tabulae:morphforms.v1:020001600,Masculine,Vocative,Plural)	urn:cite2:tabulae:ls.v1:n5575
https://lingualatina.github.io/texts/browsable/hyginus/277_268/	277_268.4	277_268.4.3	boues	ValidNounForm(urn:cite2:tabulae:morphforms.v1:020001400,Masculine,Accusative,Plural)	urn:cite2:tabulae:ls.v1:n5575
https://lingualatina.github.io/texts/browsable/hyginus/277_268/	277_268.4	277_268.4.4	domare		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/277_268/	277_268.4	277_268.4.5	et	ValidUninflectedForm(urn:cite2:tabulae:morphforms.v1:00000000A,Conjunction)	urn:cite2:tabulae:ls.v1:n16278
https://lingualatina.github.io/texts/browsable/hyginus/277_268/	277_268.4	277_268.4.6	alumno		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/277_268/	277_268.4	277_268.4.7	suo	ValidAdjectiveForm(urn:cite2:tabulae:morphforms.v1:010001312,Masculine,Dative,Singular,Positive)	urn:cite2:tabulae:ls.v1:n47174
https://lingualatina.github.io/texts/browsable/hyginus/277_268/	277_268.4	277_268.4.7	suo	ValidAdjectiveForm(urn:cite2:tabulae:morphforms.v1:010001512,Masculine,Ablative,Singular,Positive)	urn:cite2:tabulae:ls.v1:n47174
https://lingualatina.github.io/texts/browsable/hyginus/277_268/	277_268.4	277_268.4.7	suo	ValidAdjectiveForm(urn:cite2:tabulae:morphforms.v1:010003312,Neuter,Dative,Singular,Positive)	urn:cite2:tabulae:ls.v1:n47174
https://lingualatina.github.io/texts/browsable/hyginus/277_268/	277_268.4	277_268.4.7	suo	ValidAdjectiveForm(urn:cite2:tabulae:morphforms.v1:010003512,Neuter,Ablative,Singular,Positive)	urn:cite2:tabulae:ls.v1:n47174
https://lingualatina.github.io/texts/browsable/hyginus/277_268/	277_268.4	277_268.4.8	Triptolemo		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/277_268/	277_268.4	277_268.4.9	fruges	ValidNounForm(urn:cite2:tabulae:morphforms.v1:020001100,Masculine,Nominative,Plural)	urn:cite2:tabulae:ls.v1:n18920
https://lingualatina.github.io/texts/browsable/hyginus/277_268/	277_268.4	277_268.4.9	fruges	ValidNounForm(urn:cite2:tabulae:morphforms.v1:020001400,Masculine,Accusative,Plural)	urn:cite2:tabulae:ls.v1:n18920
https://lingualatina.github.io/texts/browsable/hyginus/277_268/	277_268.4	277_268.4.9	fruges	ValidNounForm(urn:cite2:tabulae:morphforms.v1:020001600,Masculine,Vocative,Plural)	urn:cite2:tabulae:ls.v1:n18920
