url#passage#tokenid#token#form#lexeme
https://lingualatina.github.io/texts/browsable/hyginus/178a/	178a.title	178a.title.0	EUROPA		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/178a/	178a.title	178a.title.0_0	.		urn:cite2:tabulae:ls.v1:null
