url#passage#tokenid#token#form#lexeme
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.0	Amycus		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.1	Neptuni		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.2	et	uninflected conjunction	urn:cite2:tabulae:ls.v1:n16278
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.3	Melies		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.4	filius	noun: masculine nominative singular	urn:cite2:tabulae:ls.v1:n18185
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.4_0	,		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.5	Bebryciae		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.6	rex	noun: masculine nominative singular	urn:cite2:tabulae:ls.v1:n41625
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.6	rex	noun: masculine vocative singular	urn:cite2:tabulae:ls.v1:n41625
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.6_0	.		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.7	in	uninflected preposition	urn:cite2:tabulae:ls.v1:n22111
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.8	huius	pronoun: masculine genitive singular	urn:cite2:tabulae:ls.v1:n20640
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.8	huius	pronoun: feminine genitive singular	urn:cite2:tabulae:ls.v1:n20640
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.8	huius	pronoun: neuter genitive singular	urn:cite2:tabulae:ls.v1:n20640
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.9	regna	noun: neuter nominative plural	urn:cite2:tabulae:ls.v1:n40912
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.9	regna	noun: neuter accusative plural	urn:cite2:tabulae:ls.v1:n40912
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.9	regna	noun: neuter vocative plural	urn:cite2:tabulae:ls.v1:n40912
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.9	regna	finite verb: second singular present imperative active	urn:cite2:tabulae:ls.v1:n40911
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.10	qui	pronoun: masculine nominative plural	urn:cite2:tabulae:ls.v1:n40242
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.10	qui	pronoun: masculine nominative plural	urn:cite2:tabulae:ls.v1:n40103
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.10	qui	pronoun: masculine nominative singular	urn:cite2:tabulae:ls.v1:n40103
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.11	uenerat	finite verb: third singular pluperfect indicative active	urn:cite2:tabulae:ls.v1:n50442
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.12	caestis		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.13	cogebat	finite verb: third singular imperfect indicative active	urn:cite2:tabulae:ls.v1:n8939
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.14	se	participle: perfect passive masculine vocative singular	urn:cite2:l3:composites.v1:do
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.14	se	pronoun: masculine accusative singular	urn:cite2:tabulae:ls.v1:n46498
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.14	se	pronoun: masculine ablative singular	urn:cite2:tabulae:ls.v1:n46498
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.14	se	pronoun: feminine ablative singular	urn:cite2:tabulae:ls.v1:n46498
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.14	se	pronoun: neuter ablative singular	urn:cite2:tabulae:ls.v1:n46498
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.14	se	pronoun: feminine ablative plural	urn:cite2:tabulae:ls.v1:n46498
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.14	se	pronoun: neuter accusative plural	urn:cite2:tabulae:ls.v1:n46498
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.14	se	pronoun: feminine accusative plural	urn:cite2:tabulae:ls.v1:n46498
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.14	se	pronoun: neuter ablative plural	urn:cite2:tabulae:ls.v1:n46498
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.14	se	pronoun: feminine accusative singular	urn:cite2:tabulae:ls.v1:n46498
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.14	se	pronoun: neuter accusative singular	urn:cite2:tabulae:ls.v1:n46498
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.14	se	pronoun: masculine accusative plural	urn:cite2:tabulae:ls.v1:n46498
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.14	se	pronoun: masculine ablative plural	urn:cite2:tabulae:ls.v1:n46498
https://lingualatina.github.io/texts/browsable/hyginus/17pr/	17pr.1	17pr.1.15	cum	uninflected preposition	urn:cite2:tabulae:ls.v1:n11872
