url	passage	tokenid	token	form	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.15a	125a.15a.0	sed	uninflected conjunction	urn:cite2:tabulae:ls.v1:n43291
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.15a	125a.15a.1	ira	noun: feminine nominative singular	urn:cite2:tabulae:ls.v1:n24877
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.15a	125a.15a.1	ira	noun: feminine ablative singular	urn:cite2:tabulae:ls.v1:n24877
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.15a	125a.15a.1	ira	noun: feminine vocative singular	urn:cite2:tabulae:ls.v1:n24877
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.15a	125a.15a.2	Solis	noun: masculine genitive singular	urn:cite2:tabulae:ls.v1:n44583
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.15a	125a.15a.2	Solis	adjective: masculine dative plural positive	urn:cite2:tabulae:ls.v1:n44608
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.15a	125a.15a.2	Solis	adjective: masculine ablative plural positive	urn:cite2:tabulae:ls.v1:n44608
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.15a	125a.15a.2	Solis	adjective: feminine dative plural positive	urn:cite2:tabulae:ls.v1:n44608
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.15a	125a.15a.2	Solis	adjective: feminine ablative plural positive	urn:cite2:tabulae:ls.v1:n44608
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.15a	125a.15a.2	Solis	adjective: neuter dative plural positive	urn:cite2:tabulae:ls.v1:n44608
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.15a	125a.15a.2	Solis	adjective: neuter ablative plural positive	urn:cite2:tabulae:ls.v1:n44608
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.15a	125a.15a.2_0	,		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.15a	125a.15a.3	quod	uninflected conjunction	urn:cite2:tabulae:ls.v1:n40262
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.15a	125a.15a.3	quod	pronoun: neuter accusative singular	urn:cite2:tabulae:ls.v1:n40103
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.15a	125a.15a.3	quod	pronoun: neuter nominative singular	urn:cite2:tabulae:ls.v1:n40103
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.15a	125a.15a.4	pecus	noun: neuter nominative singular	urn:cite2:tabulae:ls.v1:n34312
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.15a	125a.15a.4	pecus	noun: neuter accusative singular	urn:cite2:tabulae:ls.v1:n34312
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.15a	125a.15a.4	pecus	noun: neuter vocative singular	urn:cite2:tabulae:ls.v1:n34312
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.15a	125a.15a.5	eius	pronoun: feminine genitive singular	urn:cite2:tabulae:ls.v1:n25029
