url#passage#tokenid#token#form#lexeme
https://lingualatina.github.io/texts/browsable/hyginus/19pr/	19pr.title	19pr.title.0	PHINEUS		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/19pr/	19pr.title	19pr.title.0_0	.		urn:cite2:tabulae:ls.v1:null
