url#passage#tokenid#token#form#lexeme
https://lingualatina.github.io/texts/browsable/hyginus/40pr/	40pr.title	40pr.title.0	PASIPHAE		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/40pr/	40pr.title	40pr.title.0_0	.		urn:cite2:tabulae:ls.v1:null
