url	passage	tokenid	token	form	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/192a/	192a.4	192a.4.0	ceterae	adjective: feminine nominative plural positive	urn:cite2:tabulae:ls.v1:n7640
https://lingualatina.github.io/texts/browsable/hyginus/192a/	192a.4	192a.4.0	ceterae	adjective: feminine genitive singular positive	urn:cite2:tabulae:ls.v1:n7640
https://lingualatina.github.io/texts/browsable/hyginus/192a/	192a.4	192a.4.0	ceterae	adjective: feminine dative singular positive	urn:cite2:tabulae:ls.v1:n7640
https://lingualatina.github.io/texts/browsable/hyginus/192a/	192a.4	192a.4.0	ceterae	adjective: feminine vocative plural positive	urn:cite2:tabulae:ls.v1:n7640
https://lingualatina.github.io/texts/browsable/hyginus/192a/	192a.4	192a.4.1	sorores	noun: feminine nominative plural	urn:cite2:tabulae:ls.v1:n44798
https://lingualatina.github.io/texts/browsable/hyginus/192a/	192a.4	192a.4.1	sorores	noun: feminine accusative plural	urn:cite2:tabulae:ls.v1:n44798
https://lingualatina.github.io/texts/browsable/hyginus/192a/	192a.4	192a.4.1	sorores	noun: feminine vocative plural	urn:cite2:tabulae:ls.v1:n44798
https://lingualatina.github.io/texts/browsable/hyginus/192a/	192a.4	192a.4.2	postea	adverb: positive degree	urn:cite2:tabulae:ls.v1:n37196
https://lingualatina.github.io/texts/browsable/hyginus/192a/	192a.4	192a.4.3	luctu	noun: masculine dative singular	urn:cite2:tabulae:ls.v1:n27122
https://lingualatina.github.io/texts/browsable/hyginus/192a/	192a.4	192a.4.3	luctu	noun: masculine ablative singular	urn:cite2:tabulae:ls.v1:n27122
https://lingualatina.github.io/texts/browsable/hyginus/192a/	192a.4	192a.4.4	consumptae	participle: perfect passive feminine nominative plural	urn:cite2:tabulae:ls.v1:n10701
https://lingualatina.github.io/texts/browsable/hyginus/192a/	192a.4	192a.4.4	consumptae	participle: perfect passive feminine genitive singular	urn:cite2:tabulae:ls.v1:n10701
https://lingualatina.github.io/texts/browsable/hyginus/192a/	192a.4	192a.4.4	consumptae	participle: perfect passive feminine dative singular	urn:cite2:tabulae:ls.v1:n10701
https://lingualatina.github.io/texts/browsable/hyginus/192a/	192a.4	192a.4.4	consumptae	participle: perfect passive feminine vocative plural	urn:cite2:tabulae:ls.v1:n10701
https://lingualatina.github.io/texts/browsable/hyginus/192a/	192a.4	192a.4.5	sidera	noun: neuter nominative plural	urn:cite2:tabulae:ls.v1:n44182
https://lingualatina.github.io/texts/browsable/hyginus/192a/	192a.4	192a.4.5	sidera	noun: neuter accusative plural	urn:cite2:tabulae:ls.v1:n44182
https://lingualatina.github.io/texts/browsable/hyginus/192a/	192a.4	192a.4.5	sidera	noun: neuter vocative plural	urn:cite2:tabulae:ls.v1:n44182
https://lingualatina.github.io/texts/browsable/hyginus/192a/	192a.4	192a.4.6	facta	participle: perfect passive feminine nominative singular	urn:cite2:tabulae:ls.v1:n17516
https://lingualatina.github.io/texts/browsable/hyginus/192a/	192a.4	192a.4.6	facta	participle: perfect passive feminine ablative singular	urn:cite2:tabulae:ls.v1:n17516
https://lingualatina.github.io/texts/browsable/hyginus/192a/	192a.4	192a.4.6	facta	participle: perfect passive feminine vocative singular	urn:cite2:tabulae:ls.v1:n17516
https://lingualatina.github.io/texts/browsable/hyginus/192a/	192a.4	192a.4.6	facta	participle: perfect passive neuter nominative plural	urn:cite2:tabulae:ls.v1:n17516
https://lingualatina.github.io/texts/browsable/hyginus/192a/	192a.4	192a.4.6	facta	participle: perfect passive neuter accusative plural	urn:cite2:tabulae:ls.v1:n17516
https://lingualatina.github.io/texts/browsable/hyginus/192a/	192a.4	192a.4.6	facta	participle: perfect passive neuter vocative plural	urn:cite2:tabulae:ls.v1:n17516
https://lingualatina.github.io/texts/browsable/hyginus/192a/	192a.4	192a.4.7	sunt	finite verb: third plural present indicative active	urn:cite2:tabulae:ls.v1:n46529
https://lingualatina.github.io/texts/browsable/hyginus/192a/	192a.4	192a.4.7_0	,		urn:cite2:tabulae:ls.v1:null
