url	passage	tokenid	token	form	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.18a	125a.18a.0	inde	adverb: positive degree	urn:cite2:tabulae:ls.v1:n22699
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.18a	125a.18a.1	in	uninflected preposition	urn:cite2:tabulae:ls.v1:n22111
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.18a	125a.18a.2	insulam	noun: feminine accusative singular	urn:cite2:tabulae:ls.v1:n24040
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.18a	125a.18a.3	Phaeacum		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.18a	125a.18a.4	uenit	finite verb: third singular perfect indicative active	urn:cite2:tabulae:ls.v1:n50442
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.18a	125a.18a.4	uenit	finite verb: third singular present indicative active	urn:cite2:tabulae:ls.v1:n50442
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.18a	125a.18a.4_0	,		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.18a	125a.18a.6	ex	uninflected conjunction	urn:cite2:tabulae:ls.v1:n16519
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.18a	125a.18a.7	arborum	noun: feminine genitive plural	urn:cite2:tabulae:ls.v1:n3372
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.18a	125a.18a.8	foliis	noun: neuter dative plural	urn:cite2:tabulae:ls.v1:n18508
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.18a	125a.18a.8	foliis	noun: neuter ablative plural	urn:cite2:tabulae:ls.v1:n18508
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.18a	125a.18a.9	se	participle: perfect passive masculine vocative singular	urn:cite2:l3:composites.v1:do
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.18a	125a.18a.9	se	pronoun: masculine accusative singular	urn:cite2:tabulae:ls.v1:n46498
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.18a	125a.18a.9	se	pronoun: masculine ablative singular	urn:cite2:tabulae:ls.v1:n46498
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.18a	125a.18a.9	se	pronoun: feminine ablative singular	urn:cite2:tabulae:ls.v1:n46498
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.18a	125a.18a.9	se	pronoun: neuter ablative singular	urn:cite2:tabulae:ls.v1:n46498
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.18a	125a.18a.9	se	pronoun: feminine ablative plural	urn:cite2:tabulae:ls.v1:n46498
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.18a	125a.18a.9	se	pronoun: neuter accusative plural	urn:cite2:tabulae:ls.v1:n46498
https://lingualatina.github.io/texts/browsable/hyginus/125a/	125a.18a	125a.18a.9	se	pronoun: feminine accusative plural	urn:cite2:tabulae:ls.v1:n46498
