url	passage	tokenid	token	form	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/199a/	199a.title	199a.title.0	SCYLLA	noun: feminine nominative singular	ls.n43184:Scylla
https://lingualatina.github.io/texts/browsable/hyginus/199a/	199a.title	199a.title.0	SCYLLA	noun: feminine ablative singular	ls.n43184:Scylla
https://lingualatina.github.io/texts/browsable/hyginus/199a/	199a.title	199a.title.0	SCYLLA	noun: feminine vocative singular	ls.n43184:Scylla
https://lingualatina.github.io/texts/browsable/hyginus/199a/	199a.title	199a.title.1	ALTERA	adjective: feminine nominative singular positive	ls.n2015:alter
https://lingualatina.github.io/texts/browsable/hyginus/199a/	199a.title	199a.title.1	ALTERA	adjective: feminine ablative singular positive	ls.n2015:alter
https://lingualatina.github.io/texts/browsable/hyginus/199a/	199a.title	199a.title.1	ALTERA	adjective: neuter nominative plural positive	ls.n2015:alter
https://lingualatina.github.io/texts/browsable/hyginus/199a/	199a.title	199a.title.1	ALTERA	adjective: neuter accusative plural positive	ls.n2015:alter
https://lingualatina.github.io/texts/browsable/hyginus/199a/	199a.title	199a.title.1	ALTERA	adjective: neuter vocative plural positive	ls.n2015:alter
https://lingualatina.github.io/texts/browsable/hyginus/199a/	199a.title	199a.title.1	ALTERA	adjective: feminine vocative singular positive	ls.n2015:alter
https://lingualatina.github.io/texts/browsable/hyginus/199a/	199a.title	199a.title.1_0	.		ls.null
