url#passage#tokenid#token#form#lexeme
https://lingualatina.github.io/texts/browsable/hyginus/152a/	152a.title	152a.title.0	TYPHON		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/152a/	152a.title	152a.title.0_0	.		urn:cite2:tabulae:ls.v1:null
