url	passage	tokenid	token	form	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/169b/	169b.2	169b.2.0	qui	pronoun: masculine nominative plural	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/169b/	169b.2	169b.2.0	qui	pronoun: masculine nominative plural	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/169b/	169b.2	169b.2.0	qui	pronoun: masculine nominative singular	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/169b/	169b.2	169b.2.1	cum	uninflected preposition	ls.n11872:cum1
https://lingualatina.github.io/texts/browsable/hyginus/169b/	169b.2	169b.2.2	quaereret	finite verb: third singular imperfect subjunctive active	ls.n39941:quaero
https://lingualatina.github.io/texts/browsable/hyginus/169b/	169b.2	169b.2.2	quaereret	finite verb: third singular imperfect subjunctive active	ls.n39941:quaero
https://lingualatina.github.io/texts/browsable/hyginus/169b/	169b.2	169b.2.3	in	uninflected preposition	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/169b/	169b.2	169b.2.4	solitudine		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/169b/	169b.2	169b.2.5	quid	pronoun: neuter nominative singular	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/169b/	169b.2	169b.2.5	quid	pronoun: neuter accusative singular	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/169b/	169b.2	169b.2.6	faceret	finite verb: third singular imperfect subjunctive active	ls.n17516:facio
https://lingualatina.github.io/texts/browsable/hyginus/169b/	169b.2	169b.2.7	a	uninflected preposition	ls.n4:ab
https://lingualatina.github.io/texts/browsable/hyginus/169b/	169b.2	169b.2.8	puella	noun: feminine nominative singular	ls.n39421:puella
https://lingualatina.github.io/texts/browsable/hyginus/169b/	169b.2	169b.2.8	puella	noun: feminine ablative singular	ls.n39421:puella
https://lingualatina.github.io/texts/browsable/hyginus/169b/	169b.2	169b.2.8	puella	noun: feminine vocative singular	ls.n39421:puella
https://lingualatina.github.io/texts/browsable/hyginus/169b/	169b.2	169b.2.8_0	,		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/169b/	169b.2	169b.2.9	illa	pronoun: feminine nominative singular	ls.n21494:ille
https://lingualatina.github.io/texts/browsable/hyginus/169b/	169b.2	169b.2.9	illa	pronoun: neuter nominative plural	ls.n21494:ille
https://lingualatina.github.io/texts/browsable/hyginus/169b/	169b.2	169b.2.9	illa	pronoun: neuter accusative plural	ls.n21494:ille
https://lingualatina.github.io/texts/browsable/hyginus/169b/	169b.2	169b.2.9	illa	pronoun: feminine ablative singular	ls.n21494:ille
https://lingualatina.github.io/texts/browsable/hyginus/169b/	169b.2	169b.2.10	se	participle: perfect passive masculine vocative singular	ls.do
https://lingualatina.github.io/texts/browsable/hyginus/169b/	169b.2	169b.2.10	se	pronoun: masculine accusative singular	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/169b/	169b.2	169b.2.10	se	pronoun: masculine ablative singular	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/169b/	169b.2	169b.2.10	se	pronoun: feminine ablative singular	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/169b/	169b.2	169b.2.10	se	pronoun: neuter ablative singular	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/169b/	169b.2	169b.2.10	se	pronoun: feminine ablative plural	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/169b/	169b.2	169b.2.10	se	pronoun: neuter accusative plural	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/169b/	169b.2	169b.2.10	se	pronoun: feminine accusative plural	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/169b/	169b.2	169b.2.10	se	pronoun: neuter ablative plural	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/169b/	169b.2	169b.2.10	se	pronoun: feminine accusative singular	ls.n46498:sui
