url	passage	tokenid	token	form	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.0	Ex	uninflected conjunction	urn:cite2:tabulae:ls.v1:n16519
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.1	Nereo		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.2	et	uninflected conjunction	urn:cite2:tabulae:ls.v1:n16278
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.3	Doride		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.4	Nereides		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.5	quinquaginta		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.5_0	,		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.6	Glauce		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.7	Thalia		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.8	Cymodoce		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.9	Nesaea		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.10	Spio		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.11	Thoe		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.12	Cymothoea		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.13	Actaea		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.14	Limnoria		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.15	Melite		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.16	Iaera		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.17	Amphithoe		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.18	Agaue		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.19	Doto		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.20	Protho		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.21	Pherusa		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.22	Dynamene		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.23	Dexamene		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.24	Amphinome		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.25	Callianassa		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.26	Doris		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.27	Panope		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.28	Galathea		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.29	Nemertes		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.30	Apseudes		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.31	Clymene		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.32	Ianira		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.33	Panopaea		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.34	Ianassa		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.35	Maera		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.36	Orithyia		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.37	Amathia		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.38	Drymo		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.39	Xantho		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.40	Ligea		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.41	Phyllodoce		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.42	Cydippe		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.43	Lycorias		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.44	Cleio		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.45	Beroe		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.46	Ephyre		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.8	pr.8.47	Opis	noun: feminine accusative plural	urn:cite2:tabulae:ls.v1:n32834
