url	passage	tokenid	token	form	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/275_268/	275_268.1	275_268.1.0	Iouis		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/275_268/	275_268.1	275_268.1.1	in	uninflected preposition	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/275_268/	275_268.1	275_268.1.2	India		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/275_268/	275_268.1	275_268.1.3	Thebas		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/275_268/	275_268.1	275_268.1.3_0	,		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/275_268/	275_268.1	275_268.1.4	Thebaidos		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/275_268/	275_268.1	275_268.1.5	nomine	noun: neuter ablative singular	ls.n31131:nomen
https://lingualatina.github.io/texts/browsable/hyginus/275_268/	275_268.1	275_268.1.6	nutricis	noun: feminine genitive singular	ls.n31520:nutrix
https://lingualatina.github.io/texts/browsable/hyginus/275_268/	275_268.1	275_268.1.7	suae	adjective: feminine nominative plural positive	ls.n47174:suus
https://lingualatina.github.io/texts/browsable/hyginus/275_268/	275_268.1	275_268.1.7	suae	adjective: feminine genitive singular positive	ls.n47174:suus
https://lingualatina.github.io/texts/browsable/hyginus/275_268/	275_268.1	275_268.1.7	suae	adjective: feminine dative singular positive	ls.n47174:suus
https://lingualatina.github.io/texts/browsable/hyginus/275_268/	275_268.1	275_268.1.7	suae	adjective: feminine vocative plural positive	ls.n47174:suus
https://lingualatina.github.io/texts/browsable/hyginus/275_268/	275_268.1	275_268.1.7_0	;		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/275_268/	275_268.1	275_268.1.8	quae	pronoun: feminine nominative plural	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/275_268/	275_268.1	275_268.1.8	quae	pronoun: neuter accusative plural	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/275_268/	275_268.1	275_268.1.8	quae	pronoun: neuter nominative plural	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/275_268/	275_268.1	275_268.1.8	quae	pronoun: neuter accusative plural	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/275_268/	275_268.1	275_268.1.8	quae	pronoun: neuter nominative plural	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/275_268/	275_268.1	275_268.1.8	quae	pronoun: feminine nominative plural	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/275_268/	275_268.1	275_268.1.8	quae	pronoun: feminine nominative singular	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/275_268/	275_268.1	275_268.1.9	hecatompylae		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/275_268/	275_268.1	275_268.1.10	appellantur	finite verb: third plural present indicative passive	ls.n3134:appello2
https://lingualatina.github.io/texts/browsable/hyginus/275_268/	275_268.1	275_268.1.11	ideo	adverb: positive degree	ls.n21345:ideo
https://lingualatina.github.io/texts/browsable/hyginus/275_268/	275_268.1	275_268.1.12	quod	uninflected conjunction	ls.n40262:quod1
https://lingualatina.github.io/texts/browsable/hyginus/275_268/	275_268.1	275_268.1.12	quod	pronoun: neuter accusative singular	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/275_268/	275_268.1	275_268.1.12	quod	pronoun: neuter nominative singular	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/275_268/	275_268.1	275_268.1.13	centum	uninflected number	ls.n7426:centum
https://lingualatina.github.io/texts/browsable/hyginus/275_268/	275_268.1	275_268.1.14	portas	noun: feminine accusative plural	ls.n37124:porta
https://lingualatina.github.io/texts/browsable/hyginus/275_268/	275_268.1	275_268.1.14	portas	finite verb: second singular present indicative active	ls.n37152:porto
https://lingualatina.github.io/texts/browsable/hyginus/275_268/	275_268.1	275_268.1.15	habent	finite verb: third plural present indicative active	ls.n20077:habeo
https://lingualatina.github.io/texts/browsable/hyginus/275_268/	275_268.1	275_268.1.15_0	.		ls.null
