url	passage	tokenid	token	form	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.0	Erigone		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.1	Icari		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.2	filia	noun: feminine nominative singular	ls.n18173:filia
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.2	filia	noun: feminine ablative singular	ls.n18173:filia
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.2	filia	noun: feminine vocative singular	ls.n18173:filia
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.3	patre	noun: masculine ablative singular	ls.n34096:pater
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.4	amisso	participle: perfect passive masculine dative singular	ls.n2260:amitto
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.4	amisso	participle: perfect passive masculine ablative singular	ls.n2260:amitto
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.4	amisso	participle: perfect passive neuter ablative singular	ls.n2260:amitto
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.5	suspendio	noun: neuter dative singular	ls.n47118:suspendium
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.5	suspendio	noun: neuter ablative singular	ls.n47118:suspendium
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.6	se	participle: perfect passive masculine vocative singular	ls.do
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.6	se	pronoun: masculine accusative singular	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.6	se	pronoun: masculine ablative singular	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.6	se	pronoun: feminine ablative singular	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.6	se	pronoun: neuter ablative singular	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.6	se	pronoun: feminine ablative plural	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.6	se	pronoun: neuter accusative plural	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.6	se	pronoun: feminine accusative plural	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.6	se	pronoun: neuter ablative plural	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.6	se	pronoun: feminine accusative singular	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.6	se	pronoun: neuter accusative singular	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.6	se	pronoun: masculine accusative plural	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.6	se	pronoun: masculine ablative plural	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.7	necauit	finite verb: third singular perfect indicative active	ls.n30624:neco
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.7_0	.		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.8	Agaue		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.9	Cadmi		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.10	filia	noun: feminine nominative singular	ls.n18173:filia
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.10	filia	noun: feminine ablative singular	ls.n18173:filia
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.10	filia	noun: feminine vocative singular	ls.n18173:filia
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.11	in	uninflected preposition	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.12	Illyrica		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.13	Lycothersen		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.14	regem	noun: masculine accusative singular	ls.n41625:rex1
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.15	interfecit	finite verb: third singular perfect indicative active	ls.n24257:interficio
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.16	et	uninflected conjunction	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.17	patri	noun: masculine dative singular	ls.n34096:pater
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.18	suo	adjective: masculine dative singular positive	ls.n47174:suus
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.18	suo	adjective: masculine ablative singular positive	ls.n47174:suus
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.18	suo	adjective: neuter dative singular positive	ls.n47174:suus
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.18	suo	adjective: neuter ablative singular positive	ls.n47174:suus
https://lingualatina.github.io/texts/browsable/hyginus/254_237/	254_237.3t1	254_237.3t1.19	regnum	noun: neuter nominative singular	ls.n40912:regnum
