url	passage	tokenid	token	form	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.0	in	uninflected preposition	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.1	qua	pronoun: feminine ablative singular	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.2	tempestate	noun: feminine ablative singular	ls.n47718:tempestas
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.3	Aiax		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.4	Locrus		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.5	fulmine	noun: neuter ablative singular	ls.n18993:fulmen
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.6	est	finite verb: third singular present indicative active	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.7	a	uninflected preposition	ls.n4:ab
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.8	Minerua		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.9	ictus	noun: masculine nominative singular	ls.n21333:ictus2
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.9	ictus	noun: masculine nominative plural	ls.n21333:ictus2
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.9	ictus	noun: masculine accusative plural	ls.n21333:ictus2
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.9	ictus	noun: masculine genitive singular	ls.n21333:ictus2
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.9	ictus	noun: masculine vocative singular	ls.n21333:ictus2
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.9	ictus	noun: masculine vocative plural	ls.n21333:ictus2
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.9_0	,		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.10	quem	pronoun: masculine accusative singular	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.10	quem	pronoun: feminine accusative singular	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.10	quem	pronoun: masculine accusative singular	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.11	fluctus	noun: masculine nominative singular	ls.n18429:fluctus
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.11	fluctus	noun: masculine nominative plural	ls.n18429:fluctus
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.11	fluctus	noun: masculine accusative plural	ls.n18429:fluctus
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.11	fluctus	noun: masculine genitive singular	ls.n18429:fluctus
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.11	fluctus	noun: masculine vocative singular	ls.n18429:fluctus
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.11	fluctus	noun: masculine vocative plural	ls.n18429:fluctus
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.12	ad	uninflected preposition	ls.n665:ad
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.13	saxa	noun: neuter nominative plural	ls.n42792:saxum
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.13	saxa	noun: neuter accusative plural	ls.n42792:saxum
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.13	saxa	noun: neuter vocative plural	ls.n42792:saxum
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.14	illiserunt		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.14_0	,		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.15	unde	adverb: positive degree	ls.n49762:unde
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.16	Aiacis		ls.null
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.17	petrae	noun: feminine nominative plural	ls.n35826:petra1
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.17	petrae	noun: feminine genitive singular	ls.n35826:petra1
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.17	petrae	noun: feminine dative singular	ls.n35826:petra1
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.17	petrae	noun: feminine vocative plural	ls.n35826:petra1
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.18	sunt	finite verb: third plural present indicative active	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.19	dictae	participle: perfect passive feminine nominative plural	ls.n13804:dico2
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.19	dictae	participle: perfect passive feminine genitive singular	ls.n13804:dico2
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.19	dictae	participle: perfect passive feminine dative singular	ls.n13804:dico2
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.19	dictae	participle: perfect passive feminine vocative plural	ls.n13804:dico2
https://lingualatina.github.io/texts/browsable/hyginus/116a/	116a.2	116a.2.19	dictae	participle: perfect passive feminine nominative plural	ls.n13804:dico2
