url	passage	tokenid	token	form	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/158a/	158a.1	158a.1.0	Philammon		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/158a/	158a.1	158a.1.0_0	.		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/158a/	158a.1	158a.1.1	Cecrops		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/158a/	158a.1	158a.1.1_0	.		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/158a/	158a.1	158a.1.2	Erichthonius		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/158a/	158a.1	158a.1.2_0	.		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/158a/	158a.1	158a.1.3	Corynetes		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/158a/	158a.1	158a.1.3_0	.		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/158a/	158a.1	158a.1.4	Cercyon		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/158a/	158a.1	158a.1.4_0	.		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/158a/	158a.1	158a.1.5	Philottus		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/158a/	158a.1	158a.1.5_0	.		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/158a/	158a.1	158a.1.6	Spinther		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/158a/	158a.1	158a.1.6_0	.		urn:cite2:tabulae:ls.v1:null
