url	passage	tokenid	token	form	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.12	pr.12.0	Ex	uninflected conjunction	urn:cite2:tabulae:ls.v1:n16519
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.12	pr.12.1	Hyperione		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.12	pr.12.2	et	uninflected conjunction	urn:cite2:tabulae:ls.v1:n16278
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.12	pr.12.3	Aethra		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.12	pr.12.3_0	,		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.12	pr.12.4	Sol	noun: masculine nominative singular	urn:cite2:tabulae:ls.v1:n44583
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.12	pr.12.4	Sol	noun: masculine vocative singular	urn:cite2:tabulae:ls.v1:n44583
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.12	pr.12.5	Luna	noun: feminine nominative singular	urn:cite2:tabulae:ls.v1:n27199
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.12	pr.12.5	Luna	noun: feminine ablative singular	urn:cite2:tabulae:ls.v1:n27199
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.12	pr.12.5	Luna	noun: feminine vocative singular	urn:cite2:tabulae:ls.v1:n27199
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.12	pr.12.6	Aurora	noun: feminine nominative singular	urn:cite2:tabulae:ls.v1:n4581
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.12	pr.12.6	Aurora	noun: feminine ablative singular	urn:cite2:tabulae:ls.v1:n4581
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.12	pr.12.6	Aurora	noun: feminine vocative singular	urn:cite2:tabulae:ls.v1:n4581
https://lingualatina.github.io/texts/browsable/hyginus/pr/	pr.12	pr.12.6_0	.		urn:cite2:tabulae:ls.v1:null
