url#passage#tokenid#token#form#lexeme
https://lingualatina.github.io/texts/browsable/hyginus/177a/	177a.title	177a.title.0	CALLISTO		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/177a/	177a.title	177a.title.0_0	.		urn:cite2:tabulae:ls.v1:null
