url#passage#tokenid#token#form#lexeme
https://lingualatina.github.io/texts/browsable/hyginus/118a/	118a.title	118a.title.0	PROTEUS		urn:cite2:tabulae:ls.v1:null
https://lingualatina.github.io/texts/browsable/hyginus/118a/	118a.title	118a.title.0_0	.		urn:cite2:tabulae:ls.v1:null
